지점,지점명,일시,일강수량(mm)
108,서울,2021-08-16,0
108,서울,2021-08-17,9.3
108,서울,2021-08-18,5.6
108,서울,2021-08-20,0
108,서울,2021-08-21,62.8
108,서울,2021-08-22,0
108,서울,2021-08-23,7.4
108,서울,2021-08-24,10.5
108,서울,2021-08-25,.3
108,서울,2021-08-26,.7
108,서울,2021-08-27,.9
108,서울,2021-08-29,.9
108,서울,2021-08-30,0
108,서울,2021-08-31,77.4
108,서울,2021-09-01,.8
108,서울,2021-09-06,12
108,서울,2021-09-07,29.6
108,서울,2021-09-08,1.6
108,서울,2021-09-21,68.1
108,서울,2021-09-22,4.5
108,서울,2021-09-27,0
108,서울,2021-09-28,1.3
108,서울,2021-09-29,13.1
108,서울,2021-10-01,13.3
108,서울,2021-10-04,3.6
108,서울,2021-10-05,0
108,서울,2021-10-06,6.4
108,서울,2021-10-07,4.6
108,서울,2021-10-08,3.5
108,서울,2021-10-09,.4
108,서울,2021-10-10,14.2
108,서울,2021-10-11,.3
108,서울,2021-10-15,0
108,서울,2021-10-16,0
108,서울,2021-10-18,5.6
108,서울,2021-10-19,4.4
108,서울,2021-10-27,0
108,서울,2021-10-31,.7
108,서울,2021-11-04,0
108,서울,2021-11-08,25.7
108,서울,2021-11-09,2
108,서울,2021-11-10,.3
108,서울,2021-11-11,0
108,서울,2021-11-18,0
108,서울,2021-11-21,5.9
108,서울,2021-11-22,1.3
108,서울,2021-11-24,0
108,서울,2021-11-26,0
108,서울,2021-11-30,27.2
108,서울,2021-12-02,.1
108,서울,2021-12-03,.4
108,서울,2021-12-10,.7
108,서울,2021-12-14,1.2
108,서울,2021-12-15,2.1
108,서울,2021-12-16,0
108,서울,2021-12-18,2.8
108,서울,2021-12-19,.2
108,서울,2021-12-20,0
108,서울,2021-12-24,.2
108,서울,2021-12-27,0
108,서울,2021-12-29,.2
108,서울,2021-12-30,0
108,서울,2022-01-02,.3
108,서울,2022-01-03,0
108,서울,2022-01-04,0
108,서울,2022-01-08,0
108,서울,2022-01-10,.9
108,서울,2022-01-11,.2
108,서울,2022-01-15,0
108,서울,2022-01-16,0
108,서울,2022-01-17,.5
108,서울,2022-01-19,1.7
108,서울,2022-01-25,.7
108,서울,2022-01-31,1.2
108,서울,2022-02-01,1.7
108,서울,2022-02-04,0
108,서울,2022-02-14,1.7
108,서울,2022-02-15,0
108,서울,2022-02-16,0
108,서울,2022-02-19,.1
108,서울,2022-02-21,.1
108,서울,2022-02-26,1.1
108,서울,2022-03-01,2.3
108,서울,2022-03-12,2.6
108,서울,2022-03-13,42.1
108,서울,2022-03-14,8.7
108,서울,2022-03-17,1.2
108,서울,2022-03-18,0
108,서울,2022-03-19,14.6
108,서울,2022-03-20,0
108,서울,2022-03-25,10.9
108,서울,2022-03-26,19.8
108,서울,2022-03-30,.4
108,서울,2022-04-09,.5
108,서울,2022-04-12,.5
108,서울,2022-04-13,1.3
108,서울,2022-04-24,.3
108,서울,2022-04-25,1.3
108,서울,2022-04-26,1
108,서울,2022-04-28,0
108,서울,2022-04-29,15.5
108,서울,2022-05-07,.5
108,서울,2022-05-08,2
108,서울,2022-05-10,0
108,서울,2022-05-11,0
108,서울,2022-05-18,1.5
108,서울,2022-05-25,3.5
108,서울,2022-05-26,0
108,서울,2022-05-27,0
108,서울,2022-05-30,0
108,서울,2022-06-05,0
108,서울,2022-06-06,4.3
108,서울,2022-06-07,0
108,서울,2022-06-09,2.6
108,서울,2022-06-10,1.2
108,서울,2022-06-13,18
108,서울,2022-06-14,0
108,서울,2022-06-15,18.5
108,서울,2022-06-16,.7
108,서울,2022-06-18,0
108,서울,2022-06-23,103
108,서울,2022-06-24,19.1
108,서울,2022-06-27,6.1
108,서울,2022-06-28,6.3
108,서울,2022-06-29,37.8
108,서울,2022-06-30,176.2
108,서울,2022-07-04,0
108,서울,2022-07-05,0
108,서울,2022-07-06,16.1
108,서울,2022-07-07,0
108,서울,2022-07-08,1.7
108,서울,2022-07-09,.1
108,서울,2022-07-10,0
108,서울,2022-07-11,9
108,서울,2022-07-13,114.5
108,서울,2022-07-14,.9
108,서울,2022-07-16,34
108,서울,2022-07-17,0
108,서울,2022-07-20,1.1
108,서울,2022-07-21,10.4
108,서울,2022-07-22,5.2
108,서울,2022-07-23,9.9
108,서울,2022-07-24,1.2
108,서울,2022-07-30,1
108,서울,2022-07-31,47.2
108,서울,2022-08-01,30
108,서울,2022-08-02,33.5
108,서울,2022-08-03,51.1
108,서울,2022-08-04,0
108,서울,2022-08-05,0
108,서울,2022-08-06,13.6
108,서울,2022-08-07,.9
108,서울,2022-08-08,129.6
108,서울,2022-08-09,123.1
108,서울,2022-08-10,7.6
108,서울,2022-08-11,38.8
108,서울,2022-08-13,4
108,서울,2022-08-14,3
108,서울,2022-08-15,.9
108,서울,2022-08-16,0
108,서울,2022-08-17,0
108,서울,2022-08-19,66.1
108,서울,2022-08-20,0
108,서울,2022-08-22,3.2
108,서울,2022-08-23,2.2
108,서울,2022-08-25,1.6
108,서울,2022-08-27,17.6
108,서울,2022-08-29,2.2
108,서울,2022-08-30,35.8
108,서울,2022-08-31,0
108,서울,2022-09-04,33.8
108,서울,2022-09-05,120
108,서울,2022-09-06,25.3
108,서울,2022-09-11,.1
108,서울,2022-09-13,0
108,서울,2022-09-14,0
108,서울,2022-09-15,.1
108,서울,2022-09-16,14.6
108,서울,2022-09-17,4.3
108,서울,2022-09-23,3.3
108,서울,2022-10-02,15.8
108,서울,2022-10-03,76
108,서울,2022-10-04,11.8
108,서울,2022-10-05,.1
108,서울,2022-10-06,0
108,서울,2022-10-09,20.4
108,서울,2022-10-10,0
108,서울,2022-11-03,0
108,서울,2022-11-07,0
108,서울,2022-11-12,57.9
108,서울,2022-11-15,1.6
108,서울,2022-11-22,0
108,서울,2022-11-23,0
108,서울,2022-11-25,1.7
108,서울,2022-11-28,19.5
108,서울,2022-11-29,3.8
108,서울,2022-12-03,1.1
108,서울,2022-12-06,.1
108,서울,2022-12-07,.1
108,서울,2022-12-09,0
108,서울,2022-12-12,5.4
108,서울,2022-12-13,.6
108,서울,2022-12-15,2.4
108,서울,2022-12-17,.2
108,서울,2022-12-21,3.6
108,서울,2022-12-28,.1
108,서울,2022-12-29,0
108,서울,2022-12-30,0
108,서울,2022-12-31,0
108,서울,2023-01-06,3.9
108,서울,2023-01-07,.1
108,서울,2023-01-12,0
108,서울,2023-01-13,37.3
108,서울,2023-01-14,1.6
108,서울,2023-01-15,3.2
108,서울,2023-01-16,0
108,서울,2023-01-17,0
108,서울,2023-01-18,0
108,서울,2023-01-19,1
108,서울,2023-01-22,0
108,서울,2023-01-24,0
108,서울,2023-01-25,0
108,서울,2023-01-26,.8
108,서울,2023-01-28,0
108,서울,2023-02-09,0
108,서울,2023-02-10,.6
108,서울,2023-02-16,0
108,서울,2023-02-19,.4
108,서울,2023-03-08,1.2
108,서울,2023-03-09,3.7
108,서울,2023-03-12,5.6
108,서울,2023-03-23,0
108,서울,2023-04-04,6.9
108,서울,2023-04-05,50.3
108,서울,2023-04-06,2.7
108,서울,2023-04-11,2.9
108,서울,2023-04-13,0
108,서울,2023-04-15,4.6
108,서울,2023-04-16,0
108,서울,2023-04-18,1.5
108,서울,2023-04-20,.5
108,서울,2023-04-25,.4
108,서울,2023-04-26,0
108,서울,2023-04-28,1.9
108,서울,2023-04-29,25.1
108,서울,2023-04-30,.1
108,서울,2023-05-05,30.2
108,서울,2023-05-06,47.5
108,서울,2023-05-13,0
108,서울,2023-05-18,1.3
108,서울,2023-05-21,.2
108,서울,2023-05-22,0
108,서울,2023-05-25,0
108,서울,2023-05-26,.5
108,서울,2023-05-27,31.8
108,서울,2023-05-28,41.8
108,서울,2023-05-29,2.3
108,서울,2023-06-02,0
108,서울,2023-06-06,0
108,서울,2023-06-07,0
108,서울,2023-06-08,1.9
108,서울,2023-06-09,1.2
108,서울,2023-06-10,.8
108,서울,2023-06-11,32.2
108,서울,2023-06-12,0
108,서울,2023-06-13,0
108,서울,2023-06-14,30.6
108,서울,2023-06-20,6.4
108,서울,2023-06-21,24.9
108,서울,2023-06-22,0
108,서울,2023-06-26,30.3
108,서울,2023-06-27,2.5
108,서울,2023-06-28,0
108,서울,2023-06-29,63.8
108,서울,2023-06-30,1
108,서울,2023-07-04,61.8
108,서울,2023-07-05,15.3
108,서울,2023-07-09,47.5
108,서울,2023-07-10,11.5
108,서울,2023-07-11,58.3
108,서울,2023-07-12,.7
108,서울,2023-07-13,91.6
108,서울,2023-07-14,72.7
108,서울,2023-07-15,2.3
108,서울,2023-07-16,9.7
108,서울,2023-07-17,1.4
108,서울,2023-07-18,2.3
108,서울,2023-07-22,12.3
108,서울,2023-07-23,40.2
108,서울,2023-07-24,.4
108,서울,2023-07-25,5.6
108,서울,2023-07-26,1
108,서울,2023-07-27,0
108,서울,2023-07-30,25
108,서울,2023-07-31,.3
108,서울,2023-08-06,4.9
108,서울,2023-08-09,.2
108,서울,2023-08-10,86.1
108,서울,2023-08-11,46.7
108,서울,2023-08-12,1.5
108,서울,2023-08-16,.3
108,서울,2023-08-18,.1
108,서울,2023-08-20,0
108,서울,2023-08-21,0
108,서울,2023-08-22,42.6
108,서울,2023-08-23,41.8
108,서울,2023-08-24,5.2
108,서울,2023-08-25,0
108,서울,2023-08-27,0
108,서울,2023-08-28,10.4
108,서울,2023-08-29,54.8
108,서울,2023-08-30,3.5
108,서울,2023-09-03,.1
108,서울,2023-09-04,.3
108,서울,2023-09-05,0
108,서울,2023-09-13,15.9
108,서울,2023-09-15,2.1
108,서울,2023-09-16,38.7
108,서울,2023-09-17,3
108,서울,2023-09-20,35.8
108,서울,2023-09-21,0
108,서울,2023-09-25,1.9
108,서울,2023-09-26,27.8
108,서울,2023-09-27,4.4
108,서울,2023-09-30,4.5
108,서울,2023-10-04,14.7
108,서울,2023-10-08,0
108,서울,2023-10-09,1.2
108,서울,2023-10-14,5.8
108,서울,2023-10-19,8.2
108,서울,2023-10-21,1.1
108,서울,2023-10-26,0
108,서울,2023-11-01,0
108,서울,2023-11-03,8.5
108,서울,2023-11-05,10.4
108,서울,2023-11-06,45.8
108,서울,2023-11-07,0
108,서울,2023-11-09,5.1
108,서울,2023-11-16,8.4
108,서울,2023-11-17,0
108,서울,2023-11-23,.1
108,서울,2023-11-26,0
108,서울,2023-11-27,3.6
108,서울,2023-12-02,0
108,서울,2023-12-06,3.8
108,서울,2023-12-10,0
108,서울,2023-12-11,11.4
108,서울,2023-12-12,.4
108,서울,2023-12-14,17
108,서울,2023-12-15,31.1
108,서울,2023-12-16,1.5
108,서울,2023-12-19,.3
108,서울,2023-12-20,.8
108,서울,2023-12-24,1.1
108,서울,2023-12-25,.7
108,서울,2023-12-30,13.1
108,서울,2023-12-31,4.7
108,서울,2024-01-01,0
108,서울,2024-01-02,0
108,서울,2024-01-03,.6
108,서울,2024-01-05,0
108,서울,2024-01-06,2.4
108,서울,2024-01-09,1.6
108,서울,2024-01-14,3.1
108,서울,2024-01-17,9.7
108,서울,2024-01-18,.5
108,서울,2024-01-20,.4
108,서울,2024-01-21,.4
108,서울,2024-01-22,.2
108,서울,2024-02-03,0
108,서울,2024-02-05,3.9
108,서울,2024-02-06,.2
108,서울,2024-02-07,0
108,서울,2024-02-11,0
108,서울,2024-02-15,10.9
108,서울,2024-02-18,17.1
108,서울,2024-02-19,8.9
108,서울,2024-02-20,2.6
108,서울,2024-02-21,17.8
108,서울,2024-02-22,8.8
108,서울,2024-02-23,.4
108,서울,2024-02-24,2.3
108,서울,2024-02-25,1.8
108,서울,2024-03-02,0
108,서울,2024-03-07,2.1
108,서울,2024-03-12,2.1
108,서울,2024-03-17,.1
108,서울,2024-03-19,.2
108,서울,2024-03-22,5.4
108,서울,2024-03-23,.1
108,서울,2024-03-25,5.1
108,서울,2024-03-26,11.5
108,서울,2024-03-28,1.9
108,서울,2024-03-29,1.4
108,서울,2024-04-03,0
108,서울,2024-04-11,0
108,서울,2024-04-15,17.1
108,서울,2024-04-16,2.3
108,서울,2024-04-20,4.8
108,서울,2024-04-23,0
108,서울,2024-04-24,9
108,서울,2024-05-04,0
108,서울,2024-05-05,48.3
108,서울,2024-05-06,12.3
108,서울,2024-05-07,2.4
108,서울,2024-05-11,31.7
108,서울,2024-05-15,20.6
108,서울,2024-05-16,.1
108,서울,2024-05-26,8.7
108,서울,2024-05-31,1
108,서울,2024-06-01,0
108,서울,2024-06-07,.8
108,서울,2024-06-08,16.9
108,서울,2024-06-15,6.1
108,서울,2024-06-22,16.5
108,서울,2024-06-23,5.1
108,서울,2024-06-24,0
108,서울,2024-06-29,38.3
108,서울,2024-06-30,32.2
108,서울,2024-07-02,65.1
108,서울,2024-07-03,.8
108,서울,2024-07-04,3.6
108,서울,2024-07-05,4.1
108,서울,2024-07-06,2.8
108,서울,2024-07-07,28.7
108,서울,2024-07-08,21.1
108,서울,2024-07-09,.3
108,서울,2024-07-10,1.4
108,서울,2024-07-13,0
108,서울,2024-07-14,.4
108,서울,2024-07-15,0
108,서울,2024-07-16,17
108,서울,2024-07-17,98.8
108,서울,2024-07-18,128.8
108,서울,2024-07-19,.1
108,서울,2024-07-20,14.9
108,서울,2024-07-21,8.5
108,서울,2024-07-22,79.9
108,서울,2024-07-23,2
108,서울,2024-07-24,14.7
108,서울,2024-07-25,25.3
108,서울,2024-07-26,5.5
108,서울,2024-07-27,33.5
108,서울,2024-07-28,0
108,서울,2024-07-29,0
108,서울,2024-08-01,.3
108,서울,2024-08-05,1.3
108,서울,2024-08-06,0
108,서울,2024-08-07,3.4
108,서울,2024-08-08,0
108,서울,2024-08-13,0
108,서울,2024-08-14,3
108,서울,2024-08-15,6.4
108,서울,2024-08-16,0
108,서울,2024-08-17,11
108,서울,2024-08-18,0
108,서울,2024-08-19,2.3
108,서울,2024-08-20,0
108,서울,2024-08-21,42.2
108,서울,2024-08-22,.6
108,서울,2024-08-23,0
108,서울,2024-08-24,2
108,서울,2024-08-26,0
108,서울,2024-08-27,.3
108,서울,2024-09-02,2.7
108,서울,2024-09-05,6.9
108,서울,2024-09-06,.7
108,서울,2024-09-07,0
108,서울,2024-09-11,.4
108,서울,2024-09-12,32.7
108,서울,2024-09-13,7.6
108,서울,2024-09-14,0
108,서울,2024-09-16,9.5
108,서울,2024-09-18,.7
108,서울,2024-09-20,54.5
108,서울,2024-09-21,27
108,서울,2024-09-25,0
108,서울,2024-09-26,1.2
108,서울,2024-10-01,2.5
108,서울,2024-10-06,0
108,서울,2024-10-10,0
108,서울,2024-10-14,0
108,서울,2024-10-15,.5
108,서울,2024-10-18,47.1
108,서울,2024-10-19,1
108,서울,2024-10-21,0
108,서울,2024-10-22,20.6
108,서울,2024-10-23,2.3
108,서울,2024-10-27,0
108,서울,2024-10-28,0
108,서울,2024-10-29,0
108,서울,2024-11-03,0
108,서울,2024-11-04,.1
108,서울,2024-11-14,.1
108,서울,2024-11-15,0
108,서울,2024-11-16,6.5
108,서울,2024-11-21,0
108,서울,2024-11-25,0
108,서울,2024-11-26,26
108,서울,2024-11-27,22.4
108,서울,2024-11-28,4.9
108,서울,2024-11-29,0
108,서울,2024-11-30,0
108,서울,2024-12-01,.5
108,서울,2024-12-02,0
108,서울,2024-12-03,0
108,서울,2024-12-04,0
108,서울,2024-12-05,1.8
108,서울,2024-12-15,0
108,서울,2024-12-16,0
108,서울,2024-12-20,.4
108,서울,2024-12-21,2.9
108,서울,2024-12-25,.1
108,서울,2024-12-26,0
108,서울,2024-12-27,0
108,서울,2024-12-30,0
108,서울,2024-12-31,0
112,인천,2018-01-08,.9
112,인천,2018-01-09,.3
112,인천,2018-01-10,.2
112,인천,2018-01-12,0
112,인천,2018-01-13,.7
112,인천,2018-01-15,.2
112,인천,2018-01-16,0
112,인천,2018-01-22,1.6
112,인천,2018-01-30,.6
112,인천,2018-01-31,0
112,인천,2018-02-03,.3
112,인천,2018-02-11,.3
112,인천,2018-02-12,.1
112,인천,2018-02-22,1.3
112,인천,2018-02-23,3.2
112,인천,2018-02-28,21.8
112,인천,2018-03-01,1.1
112,인천,2018-03-03,.1
112,인천,2018-03-04,13.7
112,인천,2018-03-05,4.7
112,인천,2018-03-07,2.1
112,인천,2018-03-08,5.6
112,인천,2018-03-15,46.6
112,인천,2018-03-18,1
112,인천,2018-03-19,1.5
112,인천,2018-03-21,2.2
112,인천,2018-04-01,0
112,인천,2018-04-03,.1
112,인천,2018-04-04,15.1
112,인천,2018-04-05,13.1
112,인천,2018-04-06,7.3
112,인천,2018-04-08,2.4
112,인천,2018-04-10,1.9
112,인천,2018-04-14,6
112,인천,2018-04-22,15.1
112,인천,2018-04-23,49.9
112,인천,2018-04-24,1.3
112,인천,2018-04-27,0
112,인천,2018-04-30,0
112,인천,2018-05-01,0
112,인천,2018-05-02,4
112,인천,2018-05-03,.2
112,인천,2018-05-05,0
112,인천,2018-05-06,20.7
112,인천,2018-05-11,0
112,인천,2018-05-12,24.6
112,인천,2018-05-13,.1
112,인천,2018-05-16,28
112,인천,2018-05-17,53.2
112,인천,2018-05-18,6.5
112,인천,2018-05-22,13.7
112,인천,2018-05-23,5.3
112,인천,2018-05-29,2.5
112,인천,2018-05-30,.1
112,인천,2018-06-09,16.7
112,인천,2018-06-10,3.2
112,인천,2018-06-11,5.2
112,인천,2018-06-12,1.2
112,인천,2018-06-14,23.1
112,인천,2018-06-15,1.3
112,인천,2018-06-26,90.3
112,인천,2018-06-27,.2
112,인천,2018-06-28,2.4
112,인천,2018-06-29,.4
112,인천,2018-07-01,61.8
112,인천,2018-07-02,50.3
112,인천,2018-07-03,0
112,인천,2018-07-05,0
112,인천,2018-07-09,22.9
112,인천,2018-07-10,8.8
112,인천,2018-07-11,5
112,인천,2018-07-12,0
112,인천,2018-07-14,0
112,인천,2018-07-15,0
112,인천,2018-07-28,0
112,인천,2018-08-06,0
112,인천,2018-08-13,1.1
112,인천,2018-08-15,2.9
112,인천,2018-08-20,0
112,인천,2018-08-21,27.2
112,인천,2018-08-22,0
112,인천,2018-08-23,3.5
112,인천,2018-08-24,3.8
112,인천,2018-08-26,0
112,인천,2018-08-27,9.9
112,인천,2018-08-28,127.3
112,인천,2018-08-29,35.2
112,인천,2018-08-30,4
112,인천,2018-08-31,0
112,인천,2018-09-03,19.7
112,인천,2018-09-06,.2
112,인천,2018-09-07,1.7
112,인천,2018-09-14,0
112,인천,2018-09-15,.2
112,인천,2018-09-16,1.5
112,인천,2018-09-17,0
112,인천,2018-09-19,.2
112,인천,2018-09-20,1.9
112,인천,2018-09-21,13.6
112,인천,2018-09-22,7.1
112,인천,2018-09-23,0
112,인천,2018-10-01,0
112,인천,2018-10-05,17.3
112,인천,2018-10-06,50.4
112,인천,2018-10-09,.3
112,인천,2018-10-10,18.8
112,인천,2018-10-18,.6
112,인천,2018-10-23,6.8
112,인천,2018-10-26,15.6
112,인천,2018-10-28,6.4
112,인천,2018-10-29,0
112,인천,2018-10-30,0
112,인천,2018-10-31,0
112,인천,2018-11-07,2.5
112,인천,2018-11-08,49.6
112,인천,2018-11-09,0
112,인천,2018-11-10,.5
112,인천,2018-11-11,0
112,인천,2018-11-20,1.3
112,인천,2018-11-21,3.1
112,인천,2018-11-24,9.6
112,인천,2018-11-29,0
112,인천,2018-12-03,6.6
112,인천,2018-12-04,5.8
112,인천,2018-12-06,0
112,인천,2018-12-13,3.6
112,인천,2018-12-16,.6
112,인천,2018-12-25,0
112,인천,2018-12-26,0
112,인천,2019-01-04,0
112,인천,2019-01-16,.6
112,인천,2019-01-17,.1
112,인천,2019-01-28,0
112,인천,2019-02-02,0
112,인천,2019-02-03,19.5
112,인천,2019-02-07,0
112,인천,2019-02-12,0
112,인천,2019-02-15,2.6
112,인천,2019-02-16,0
112,인천,2019-02-19,4.5
112,인천,2019-03-06,0
112,인천,2019-03-11,.1
112,인천,2019-03-15,1.5
112,인천,2019-03-20,16.4
112,인천,2019-03-21,4.7
112,인천,2019-03-23,2.6
112,인천,2019-03-29,0
112,인천,2019-03-30,3.1
112,인천,2019-04-06,0
112,인천,2019-04-09,14.9
112,인천,2019-04-10,3.8
112,인천,2019-04-14,2.4
112,인천,2019-04-18,0
112,인천,2019-04-20,1.1
112,인천,2019-04-21,.7
112,인천,2019-04-23,0
112,인천,2019-04-24,5.9
112,인천,2019-04-25,9.6
112,인천,2019-04-26,2.7
112,인천,2019-04-28,0
112,인천,2019-05-13,0
112,인천,2019-05-18,0
112,인천,2019-05-19,14.4
112,인천,2019-05-20,8.3
112,인천,2019-05-27,10.5
112,인천,2019-05-30,0
112,인천,2019-06-06,5.9
112,인천,2019-06-07,26.8
112,인천,2019-06-09,0
112,인천,2019-06-10,3.4
112,인천,2019-06-17,.2
112,인천,2019-06-18,4.5
112,인천,2019-06-19,.8
112,인천,2019-06-26,0
112,인천,2019-06-27,.9
112,인천,2019-06-28,3.8
112,인천,2019-06-29,3.2
112,인천,2019-06-30,.2
112,인천,2019-07-10,3.7
112,인천,2019-07-11,.1
112,인천,2019-07-13,11.1
112,인천,2019-07-15,0
112,인천,2019-07-16,37.5
112,인천,2019-07-18,0
112,인천,2019-07-20,3.8
112,인천,2019-07-21,6
112,인천,2019-07-23,0
112,인천,2019-07-24,1
112,인천,2019-07-25,9.1
112,인천,2019-07-26,61.1
112,인천,2019-07-27,4.8
112,인천,2019-07-28,30
112,인천,2019-07-29,.2
112,인천,2019-07-30,2.4
112,인천,2019-07-31,50
112,인천,2019-08-01,26
112,인천,2019-08-07,0
112,인천,2019-08-11,10
112,인천,2019-08-12,52.7
112,인천,2019-08-13,4.1
112,인천,2019-08-14,2.7
112,인천,2019-08-15,6.4
112,인천,2019-08-16,0
112,인천,2019-08-17,0
112,인천,2019-08-21,.6
112,인천,2019-08-27,2.6
112,인천,2019-08-29,38.6
112,인천,2019-08-30,0
112,인천,2019-08-31,0
112,인천,2019-09-03,3.2
112,인천,2019-09-04,58.2
112,인천,2019-09-05,40.3
112,인천,2019-09-06,6.9
112,인천,2019-09-07,1.4
